"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,25,NA,NA,NA,25,NA,NA,NA
2020-03-22,51,NA,NA,NA,51,NA,NA,NA
2020-03-29,114,NA,NA,NA,114,NA,NA,NA
2020-04-05,337,NA,NA,NA,337,NA,NA,NA
2020-04-12,932,NA,NA,NA,932,NA,NA,NA
2020-04-19,1967,NA,NA,NA,1967,NA,NA,NA
2020-04-26,3421,NA,NA,NA,3421,NA,NA,NA
2020-05-03,5054,NA,NA,NA,5054,NA,NA,NA
2020-05-10,6788,NA,NA,NA,6788,NA,NA,NA
2020-05-17,8027,NA,NA,NA,8027,NA,NA,NA
2020-05-24,9057,NA,NA,NA,9057,NA,NA,NA
2020-05-31,9791,NA,NA,NA,9791,NA,NA,NA
2020-06-07,10553,NA,NA,NA,10553,NA,NA,NA
2020-06-14,11192,NA,NA,NA,11192,NA,NA,NA
2020-06-21,11780,NA,NA,NA,11780,NA,NA,NA
2020-06-28,12207,NA,NA,NA,12207,NA,NA,NA
2020-07-05,12705,NA,NA,NA,12705,NA,NA,NA
2020-07-12,13158,NA,NA,NA,13158,NA,NA,NA
2020-07-19,13586,NA,NA,NA,13586,NA,NA,NA
2020-07-26,13975,NA,NA,NA,13975,NA,NA,NA
2020-08-02,14369,NA,NA,NA,14369,NA,NA,NA
2020-08-09,14677,NA,NA,NA,14677,NA,NA,NA
2020-08-16,15043,NA,NA,NA,15043,NA,NA,NA
2020-08-23,15366,NA,NA,NA,15366,NA,NA,NA
2020-08-30,15626,NA,NA,NA,15626,NA,NA,NA
2020-09-06,15867,NA,NA,NA,15867,NA,NA,NA
2020-09-13,16099,NA,NA,NA,16099,NA,NA,NA
2020-09-20,16342,NA,NA,NA,16342,NA,NA,NA
2020-09-27,16511,NA,NA,NA,16511,NA,NA,NA
2020-10-04,16731,NA,NA,NA,16731,NA,NA,NA
2020-10-11,16955,NA,NA,NA,16955,NA,NA,NA
2020-10-18,17141,NA,NA,NA,17141,NA,NA,NA
2020-10-25,17376,NA,NA,NA,17376,NA,NA,NA
2020-11-01,17604,NA,NA,NA,17604,NA,NA,NA
2020-11-08,17825,NA,NA,NA,17825,NA,NA,NA
2020-11-15,18043,NA,NA,NA,18043,NA,NA,NA
2020-11-22,18296,NA,NA,NA,18296,NA,NA,NA
2020-11-29,18557,NA,NA,NA,18557,NA,NA,NA
2020-12-06,18885,NA,NA,NA,18885,NA,NA,NA
2020-12-13,19246,NA,NA,NA,19246,NA,NA,NA
2020-12-20,19608,NA,NA,NA,19608,NA,NA,NA
2020-12-27,19950,NA,NA,NA,19950,NA,NA,NA
2021-01-03,20520,NA,NA,NA,20520,NA,NA,NA
2021-01-10,21173,NA,NA,NA,21173,NA,NA,NA
2021-01-17,21800,NA,NA,NA,21800,NA,NA,NA
2021-01-24,22528,NA,NA,NA,22528,NA,NA,NA
2021-01-31,23164,NA,NA,NA,23164,NA,NA,NA
2021-02-07,23998,NA,NA,NA,23998,NA,NA,NA
2021-02-14,24763,NA,NA,NA,24763,NA,NA,NA
2021-02-21,25682,NA,NA,NA,25682,NA,NA,NA
2021-02-28,26886,NA,NA,NA,26886,NA,NA,NA
2021-03-07,28696,NA,NA,NA,28696,NA,NA,NA
2021-03-14,30670,NA,NA,NA,30670,NA,NA,NA
2021-03-21,32632,NA,NA,NA,32632,NA,NA,NA
2021-03-28,34101,NA,NA,NA,34101,NA,NA,NA
2021-04-04,35465,NA,NA,NA,35465,NA,NA,NA
2021-04-11,36639,NA,NA,NA,36639,NA,NA,NA
2021-04-18,37505,NA,NA,NA,37505,NA,NA,NA
2021-04-25,38341,NA,NA,NA,38341,NA,NA,NA
2021-05-02,39168,NA,NA,NA,39168,NA,NA,NA
2021-05-09,39915,NA,NA,NA,39915,NA,NA,NA
2021-05-16,40811,NA,NA,NA,40811,NA,NA,NA
2021-05-23,41630,NA,NA,NA,41630,NA,NA,NA
2021-05-30,42297,NA,NA,NA,42297,NA,NA,NA
2021-06-06,42958,NA,NA,NA,42958,NA,NA,NA
2021-06-13,43537,NA,NA,NA,43537,NA,NA,NA
2021-06-20,44103,NA,NA,NA,44103,NA,NA,NA
2021-06-27,44505,NA,NA,NA,44505,NA,NA,NA
2021-07-04,44901,NA,NA,NA,44901,NA,NA,NA
2021-07-11,45237,NA,NA,NA,45237,NA,NA,NA
2021-07-18,45497,NA,NA,NA,45497,NA,NA,NA
2021-07-25,45761,NA,NA,NA,45761,NA,NA,NA
2021-08-01,45953,NA,NA,NA,45953,NA,NA,NA
2021-08-08,46121,NA,NA,NA,46121,NA,NA,NA
2021-08-15,46294,NA,NA,NA,46294,NA,NA,NA
2021-08-22,46425,NA,NA,NA,46425,NA,NA,NA
2021-08-29,46528,NA,NA,NA,46528,NA,NA,NA
2021-09-05,46626,NA,NA,NA,46626,NA,NA,NA
2021-09-12,46697,NA,NA,NA,46697,NA,NA,NA
2021-09-19,46797,NA,NA,NA,46797,NA,NA,NA
2021-09-26,46867,NA,NA,NA,46867,NA,NA,NA
2021-10-03,46953,NA,NA,NA,46953,NA,NA,NA
2021-10-10,47068,NA,NA,NA,47068,NA,NA,NA
2021-10-17,47163,NA,NA,NA,47163,NA,NA,NA
2021-10-24,47278,NA,NA,NA,47278,NA,NA,NA
2021-10-31,47409,NA,NA,NA,47409,NA,NA,NA
2021-11-07,47565,NA,NA,NA,47565,NA,NA,NA
2021-11-14,47737,NA,NA,NA,47737,NA,NA,NA
2021-11-21,47985,NA,NA,NA,47985,NA,NA,NA
2021-11-28,48209,NA,NA,NA,48209,NA,NA,NA
2021-12-05,48454,NA,NA,NA,48454,NA,NA,NA
2021-12-12,48696,NA,NA,NA,48696,NA,NA,NA
2021-12-19,48940,NA,NA,NA,48940,NA,NA,NA
2021-12-26,49140,NA,NA,NA,49140,NA,NA,NA
2022-01-02,49386,NA,NA,NA,49386,NA,NA,NA
2022-01-09,49600,NA,NA,NA,49600,NA,NA,NA
2022-01-16,49916,NA,NA,NA,49916,NA,NA,NA
2022-01-23,50425,NA,NA,NA,50425,NA,NA,NA
2022-01-30,50912,NA,NA,NA,50912,NA,NA,NA
2022-02-06,51284,NA,NA,NA,51284,NA,NA,NA
2022-02-13,51462,NA,NA,NA,51462,NA,NA,NA
2022-02-20,51561,NA,NA,NA,51561,NA,NA,NA
2022-02-27,51607,NA,NA,NA,51607,NA,NA,NA
2022-03-06,51639,NA,NA,NA,51639,NA,NA,NA
2022-03-13,51660,NA,NA,NA,51660,NA,NA,NA
2022-03-20,51670,NA,NA,NA,51670,NA,NA,NA
2022-03-27,51687,NA,NA,NA,51687,NA,NA,NA
2022-04-03,51705,NA,NA,NA,51705,NA,NA,NA
2022-04-10,51726,NA,NA,NA,51726,NA,NA,NA
2022-04-17,51733,NA,NA,NA,51733,NA,NA,NA
2022-04-24,51748,NA,NA,NA,51748,NA,NA,NA
2022-05-01,51761,NA,NA,NA,51761,NA,NA,NA
2022-05-08,51773,NA,NA,NA,51773,NA,NA,NA
2022-05-15,51786,NA,NA,NA,51786,NA,NA,NA
2022-05-22,51801,NA,NA,NA,51801,NA,NA,NA
2022-05-29,51808,NA,NA,NA,51808,NA,NA,NA
2022-06-05,51822,NA,NA,NA,51822,NA,NA,NA
2022-06-12,51840,NA,NA,NA,51840,NA,NA,NA
2022-06-19,51864,NA,NA,NA,51864,NA,NA,NA
2022-06-26,51907,NA,NA,NA,51907,NA,NA,NA
2022-07-03,51995,NA,NA,NA,51995,NA,NA,NA
2022-07-10,52183,NA,NA,NA,52183,NA,NA,NA
2022-07-17,52364,NA,NA,NA,52364,NA,NA,NA
2022-07-24,52494,NA,NA,NA,52494,NA,NA,NA
2022-07-31,52564,NA,NA,NA,52565,NA,NA,NA
2022-08-07,52592,NA,NA,NA,52594,NA,NA,NA
