"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,12,NA,12,NA,NA,NA
2020-03-22,28,NA,28,NA,NA,NA
2020-03-29,66,NA,66,NA,NA,NA
2020-04-05,222,NA,222,NA,NA,NA
2020-04-12,594,NA,594,NA,NA,NA
2020-04-19,1027,NA,1027,NA,NA,NA
2020-04-26,1446,NA,1446,NA,NA,NA
2020-05-03,1610,NA,1610,NA,NA,NA
2020-05-10,1714,NA,1714,NA,NA,NA
2020-05-17,1228,NA,1228,NA,NA,NA
2020-05-24,996,NA,996,NA,NA,NA
2020-05-31,709,NA,709,NA,NA,NA
2020-06-07,729,NA,729,NA,NA,NA
2020-06-14,614,NA,614,NA,NA,NA
2020-06-21,556,NA,556,NA,NA,NA
2020-06-28,416,NA,416,NA,NA,NA
2020-07-05,475,NA,475,NA,NA,NA
2020-07-12,430,NA,430,NA,NA,NA
2020-07-19,421,NA,421,NA,NA,NA
2020-07-26,376,NA,376,NA,NA,NA
2020-08-02,369,NA,369,NA,NA,NA
2020-08-09,295,NA,295,NA,NA,NA
2020-08-16,352,NA,352,NA,NA,NA
2020-08-23,310,NA,310,NA,NA,NA
2020-08-30,252,NA,252,NA,NA,NA
2020-09-06,225,NA,225,NA,NA,NA
2020-09-13,218,NA,218,NA,NA,NA
2020-09-20,224,NA,224,NA,NA,NA
2020-09-27,156,NA,156,NA,NA,NA
2020-10-04,206,NA,206,NA,NA,NA
2020-10-11,205,NA,205,NA,NA,NA
2020-10-18,167,NA,167,NA,NA,NA
2020-10-25,214,NA,214,NA,NA,NA
2020-11-01,194,NA,194,NA,NA,NA
2020-11-08,183,NA,183,NA,NA,NA
2020-11-15,176,NA,176,NA,NA,NA
2020-11-22,204,NA,204,NA,NA,NA
2020-11-29,NA,217,217,NA,213,224
2020-12-06,NA,284,284,NA,276,296
2020-12-13,NA,295,295,NA,285,310
2020-12-20,NA,269,269,NA,257,286
2020-12-27,NA,232,232,NA,216,250
2021-01-03,NA,371,371,NA,345,402
2021-01-10,NA,334,334,NA,296,377
2021-01-17,NA,281,281,NA,221,352
2021-01-24,NA,353,353,NA,232,577.025
