"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2021-01-03,15,NA,15,NA,NA,NA
2021-01-10,119,NA,119,NA,NA,NA
2021-01-17,100,NA,100,NA,NA,NA
2021-01-24,85,NA,85,NA,NA,NA
2021-01-31,116,NA,116,NA,NA,NA
2021-02-07,157,NA,157,NA,NA,NA
2021-02-14,230,NA,230,NA,NA,NA
2021-02-21,312,NA,312,NA,NA,NA
2021-02-28,387,NA,387,NA,NA,NA
2021-03-07,338,NA,338,NA,NA,NA
2021-03-14,287,NA,287,NA,NA,NA
2021-03-21,236,NA,236,NA,NA,NA
2021-03-28,164,NA,164,NA,NA,NA
2021-04-04,188,NA,188,NA,NA,NA
2021-04-11,220,NA,220,NA,NA,NA
2021-04-18,172,NA,172,NA,NA,NA
2021-04-25,161,NA,161,NA,NA,NA
2021-05-02,243,NA,243,NA,NA,NA
2021-05-09,254,NA,254,NA,NA,NA
2021-05-16,331,NA,331,NA,NA,NA
2021-05-23,329,NA,329,NA,NA,NA
2021-05-30,370,NA,370,NA,NA,NA
2021-06-06,328,NA,328,NA,NA,NA
2021-06-13,278,NA,278,NA,NA,NA
2021-06-20,214,NA,214,NA,NA,NA
2021-06-27,125,NA,125,NA,NA,NA
2021-07-04,147,NA,147,NA,NA,NA
2021-07-11,89,NA,89,NA,NA,NA
2021-07-18,72,NA,72,NA,NA,NA
2021-07-25,89,NA,89,NA,NA,NA
2021-08-01,74,NA,74,NA,NA,NA
2021-08-08,66,NA,66,NA,NA,NA
2021-08-15,79,NA,79,NA,NA,NA
2021-08-22,72,NA,72,NA,NA,NA
2021-08-29,48,NA,48,NA,NA,NA
2021-09-05,NA,41,41,NA,41,41
2021-09-12,NA,50,50,NA,50,51
2021-09-19,NA,61,61,NA,61,62
2021-09-26,NA,47,47,NA,47,49
2021-10-03,NA,50,50,NA,50,52
2021-10-10,NA,45,45,NA,45,47
2021-10-17,NA,33,33,NA,31,36
2021-10-24,NA,41,41,NA,34,50
2021-10-31,NA,36,36,NA,20,53
