"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,6,NA,6,13.5,NA,NA
2020-03-22,18,NA,18,20.75,NA,NA
2020-03-29,22,NA,22,34.5,NA,NA
2020-04-05,37,NA,37,48.25,NA,NA
2020-04-12,61,NA,61,60.75,NA,NA
2020-04-19,73,NA,73,68.5,NA,NA
2020-04-26,72,NA,72,76.75,NA,NA
2020-05-03,68,NA,68,87,NA,NA
2020-05-10,94,NA,94,88.5,NA,NA
2020-05-17,114,NA,114,90.75,NA,NA
2020-05-24,78,NA,78,92.25,NA,NA
2020-05-31,77,NA,77,81,NA,NA
2020-06-07,100,NA,100,76.5,NA,NA
2020-06-14,69,NA,69,75.5,NA,NA
2020-06-21,60,NA,60,69.5,NA,NA
2020-06-28,73,NA,73,72.25,NA,NA
2020-07-05,76,NA,76,70.25,NA,NA
2020-07-12,80,NA,80,67,NA,NA
2020-07-19,52,NA,52,64,NA,NA
2020-07-26,60,NA,60,59.25,NA,NA
2020-08-02,64,NA,64,58.75,NA,NA
2020-08-09,61,NA,61,55.5,NA,NA
2020-08-16,50,NA,50,51.5,NA,NA
2020-08-23,47,NA,47,46.5,NA,NA
2020-08-30,48,NA,48,42.25,NA,NA
2020-09-06,41,NA,41,42,NA,NA
2020-09-13,34,NA,33,38.5,NA,NA
2020-09-20,NA,46,46,38.25,45,51
2020-09-27,NA,34,34,39.25,33,39
2020-10-04,NA,40,40,38,37,47
2020-10-11,NA,37,37,40.75,31,45
2020-10-18,NA,41,41,46.75,34,52
2020-10-25,NA,45,45,54.75,35,59
2020-11-01,NA,64,64,60,48,87
2020-11-08,NA,69,69,65,48,102
2020-11-15,NA,62,62,65.5,37,109
