"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
52,57,1.56615684191189,0.474805269660149,0.787769892566918,0.881402823343377,1.22373890268206,1.51753013233169,1.85409447385254,2.41907924641639,2.62492828244335,2020-05-03
59,64,1.51278013591136,0.40263371134098,0.837776360396477,0.918392404980762,1.22357220252102,1.47680032593565,1.7559577741745,2.23771882255853,2.39973545428953,2020-05-10
66,71,1.04126644849448,0.293428885820409,0.551295954828327,0.611075289568066,0.830030531357442,1.01359925351428,1.21893133092844,1.56298550125785,1.6898433442164,2020-05-17
73,78,1.32444333177294,0.345030347494993,0.739369727469617,0.816794491799928,1.0797419623544,1.29181304217153,1.53835244279255,1.94055286012836,2.09034233531312,2020-05-24
80,85,1.1129503082097,0.29668078456123,0.611552559007846,0.677185981826248,0.902926144025804,1.0854268276996,1.2932241868679,1.64277649811324,1.77078320178008,2020-05-31
87,92,1.15709731181882,0.3067745815414,0.641897974952848,0.705023945650595,0.938598872599822,1.12810387847981,1.34466190126957,1.70550742003657,1.83490180657801,2020-06-07
94,99,0.710370075406636,0.239500082419774,0.322562302975902,0.368412074987814,0.537884633680654,0.682362704268029,0.853132227298494,1.14403332879889,1.25397748611103,2020-06-14
101,106,1.05384846396399,0.368235730223772,0.462285840973514,0.529024900486939,0.787325856488167,1.01064691251731,1.27493588909194,1.7239253366335,1.88856469550953,2020-06-21
108,113,0.784292036093372,0.33794614624465,0.267501621657592,0.323272702645644,0.53765926038453,0.737843343205819,0.975376669096395,1.41434967941542,1.58170241075732,2020-06-28
115,120,1.57439476140565,0.594265524056392,0.627969938969613,0.738744195994785,1.14359773757108,1.50066752084984,1.92711174325367,2.66008165536904,2.92694904076753,2020-07-05
122,127,1.26887315792428,0.480124462255565,0.508734464454345,0.595165885356649,0.922929566294954,1.2103589659935,1.54580936565201,2.14650670650894,2.37573149781501,2020-07-12
129,134,0.854754954126844,0.384904439857556,0.279348274994471,0.33849267134927,0.574004415127793,0.796627144524142,1.07398982484172,1.56690998698247,1.75614424727751,2020-07-19
136,141,1.61086446471408,0.636765934725171,0.616378839233968,0.723604666079691,1.14803860791985,1.52675188093772,1.98283195821372,2.78408458894659,3.0708431719753,2020-07-26
143,148,1.14713362723782,0.479198997402729,0.413429474654653,0.492032229448669,0.798271503491513,1.08202971198655,1.42460168614785,2.03565808024925,2.26207437352534,2020-08-02
150,155,1.46595402379129,0.56573375377303,0.577823151395602,0.674638884423381,1.05921193615885,1.39193428906553,1.79332537405884,2.49677930127708,2.76947187395178,2020-08-09
157,162,1.34463447349684,0.498285078500083,0.553091106789239,0.64038710303429,0.984318930435333,1.28290567170976,1.63603221207931,2.25829096398852,2.48601069377766,2020-08-16
164,169,0.541500639870469,0.300914985168137,0.124050267726227,0.159655527118403,0.321045772135527,0.484928488718772,0.703187734113555,1.11409556603385,1.26672822152392,2020-08-23
171,176,1.97958915312686,0.889729016706836,0.645358329773446,0.776461526154575,1.3289711795437,1.85189379727492,2.482445102247,3.62017919087888,4.06795911035158,2020-08-30
178,183,0.753445580005496,0.450817049807828,0.144324225524015,0.192971215545785,0.4229061066006,0.664882579325773,0.988033313754426,1.61394618311262,1.85373501053268,2020-09-06
185,190,2.44882548974925,1.10111896144524,0.787474336780094,0.953990516640242,1.6433966274089,2.28615849491908,3.08165319048867,4.49262566313399,5.04182044093447,2020-09-13
192,197,1.4167452345089,0.626038587537752,0.464750855487242,0.565248174137535,0.959867499642136,1.32905798577478,1.77323157480393,2.58299888177922,2.87927730998274,2020-09-20
199,204,1.21689239111518,0.547447452982301,0.389076123003711,0.47753903397595,0.815420083160398,1.13747740889053,1.53146266055924,2.23218947286288,2.50898044945681,2020-09-27
206,211,2.35971924041884,0.789754520922034,1.07797300652197,1.23103436054631,1.79515857838572,2.26889968557332,2.83058598341534,3.79165578456775,4.14252160042801,2020-10-04
213,218,0.766802856945222,0.326479973941557,0.270208772870699,0.322567099532263,0.529603709337411,0.719683118333991,0.953530037563188,1.36477205638751,1.53044341021098,2020-10-11
220,225,1.56180302901878,0.587017827474034,0.637459574457523,0.742330394382767,1.13670991835392,1.48780569343874,1.9070310516914,2.6373780690403,2.91259004221106,2020-10-18
227,232,0.761823058866947,0.368569669170284,0.224126790846797,0.2743560804607,0.492132641820439,0.702441024356529,0.966351289037184,1.45061197181,1.63793921340813,2020-10-25
234,239,0.859111676393627,0.534162167112366,0.142605951338264,0.201030412179819,0.467007534838177,0.75161406058001,1.13540082092738,1.88495516295584,2.17404934920565,2020-11-01
241,246,1.4854834069049,1.05829230667532,0.179618097974484,0.265765805748244,0.722037655155246,1.24623398144564,1.98388466756564,3.51361431472019,4.14029401838993,2020-11-08
