dt_int,observed,estimate,upper,lower
2020-03-16,1,1,1,1
2020-03-21,1,1,1,1
2020-03-22,1,1,1,1
2020-03-24,3,3,3,3
2020-03-26,1,1,1,1
2020-03-28,1,1,1,1
2020-03-31,1,1,1,1
2020-04-01,1,1,1,1
2020-04-02,2,2,2,2
2020-04-03,5,5,5,5
2020-04-04,1,1,1,1
2020-04-08,3,3,3,3
2020-04-09,3,3,3,3
2020-04-13,3,3,3,3
2020-04-14,4,4,4,4
2020-04-15,1,1,1,1
2020-04-16,1,1,1,1
2020-04-17,2,2,2,2
2020-04-18,1,1,1,1
2020-04-20,1,1,1,1
2020-04-21,2,2,2,2
2020-04-22,1,1,1,1
2020-04-23,3,3,3,3
2020-04-24,3,3,3,3
2020-04-25,3,3,3,3
2020-04-26,3,3,3,3
2020-04-27,8,8,8,8
2020-04-28,2,2,2,2
2020-04-29,5,5,5,5
2020-04-30,5,5,5,5
2020-05-01,5,5,5,5
2020-05-04,1,1,1,1
2020-05-05,6,6,6,6
2020-05-06,2,2,2,2
2020-05-07,1,1,1,1
2020-05-09,2,2,2,2
2020-05-10,5,5,5,5
2020-05-11,3,3,3,3
2020-05-13,4,4,4,4
2020-05-14,1,1,1,1
2020-05-15,2,2,2,2
2020-05-16,1,1,1,1
2020-05-17,1,1,1,1
2020-05-18,2,2,2,2
2020-05-19,1,1,1,1
2020-05-20,2,2,2,2
2020-05-21,1,1,1,1
2020-05-22,4,4,4,4
2020-05-23,3,3,3,3
2020-05-24,4,4,4,4
2020-05-25,4,4,4,4
2020-05-26,7,7,7,7
2020-05-27,2,2,2,2
2020-05-28,2,2,2,2
2020-05-29,3,3,3,3
2020-05-30,4,4,4,4
2020-05-31,5,5,5,5
2020-06-01,6,6,6,6
2020-06-02,7,7,7,7
2020-06-03,4,4,4,4
2020-06-04,5,5,5,5
2020-06-05,6,6,6,6
2020-06-06,5,5,5,5
2020-06-07,2,2,2,2
2020-06-08,10,10,10,10
2020-06-09,8,8,8,8
2020-06-10,10,10,10,10
2020-06-11,7,7,7,7
2020-06-12,5,5,5,5
2020-06-13,5,5,5,5
2020-06-14,4,4,4,4
2020-06-15,10,10,10,10
2020-06-16,7,7,7,7
2020-06-17,9,9,9,9
2020-06-18,7,7,7,7
2020-06-19,3,3,3,3
2020-06-20,6,6,6,6
2020-06-21,7,7,7,7
2020-06-22,10,10,10,10
2020-06-23,8,8,8,8
2020-06-24,7,7,7,7
2020-06-25,12,12,12,12
2020-06-26,5,5,5,5
2020-06-27,4,4,4,4
2020-06-28,3,3,4,3
2020-06-29,9,9,9,9
2020-06-30,8,8,9,8
2020-07-01,6,6,7,6
2020-07-02,11,11,12,11
2020-07-03,6,6,8,6
2020-07-04,9,9,13,9
2020-07-05,5,5,7,5
2020-07-06,14,14,21,14
2020-07-07,8,8,10,8
2020-07-08,17,17,19,17
2020-07-09,13,13,17,13
2020-07-10,7,7,14,7
2020-07-11,9,9,15,9
2020-07-12,11,11,17,11
2020-07-13,13,13,26,13
2020-07-14,14,14,20,14
2020-07-15,8,8,11,8
2020-07-16,8,8,14,8
2020-07-17,14,14,22,14
2020-07-18,6,6,14,6
2020-07-19,3,3,9,3
2020-07-20,10,10,16,10
2020-07-21,11,11,24,11
2020-07-22,5,5,14,5
2020-07-23,10,11,16,10
2020-07-24,11,12,25,11
2020-07-25,5,5,21,5
2020-07-26,6,6,18,6
2020-07-27,12,17,32,12
2020-07-28,6,10,27,6
2020-07-29,6,10,20,6
2020-07-30,8,13,37,8
2020-07-31,6,14,22,6
2020-08-01,8,13,37,8
2020-08-02,4,4,24,4
2020-08-03,2,8,26,2
2020-08-04,2,7,29,2
2020-08-05,3,6,22,3
2020-08-06,NA,7,26,NA
2020-08-07,NA,3,23,NA
2020-08-08,NA,6,17,NA
2020-08-09,NA,5,15,NA
2020-08-10,NA,4,20,NA
