dt_int,observed,estimate,upper,lower
2020-04-02,2,2,2,2
2020-04-04,2,2,2,2
2020-04-05,1,1,1,1
2020-04-07,1,1,1,1
2020-04-09,2,2,2,2
2020-04-15,1,1,1,1
2020-04-17,2,2,2,2
2020-04-20,1,1,1,1
2020-04-21,1,1,2,4
2020-04-23,1,1,2,1
2020-04-24,1,3,2,1
2020-04-26,2,2,4,4
2020-04-27,2,3,2,2
2020-04-30,1,1,3,1
2020-05-02,1,1,1,2
2020-05-04,1,1,1,2
2020-05-06,1,2,4,2
2020-05-08,1,1,1,1
2020-05-09,1,3,4,2
2020-05-14,2,3,3,4
2020-05-15,1,1,4,1
2020-05-17,1,1,9,2
2020-05-19,3,3,6,3
2020-05-20,2,3,11,3
2020-05-21,1,2,8,1
2020-05-22,2,3,7,3
2020-05-23,1,1,11,1
2020-05-24,1,1,5,1
2020-05-26,3,3,9,3
2020-05-27,1,1,9,2
2020-06-01,1,1,1,1
2020-04-18,NA,2,NA,NA
2020-04-25,NA,1,NA,1
2020-05-01,NA,1,NA,NA
2020-05-03,NA,1,3,NA
2020-05-10,NA,2,1,2
2020-05-11,NA,1,4,NA
2020-05-13,NA,1,2,NA
2020-05-18,NA,2,3,NA
2020-05-31,NA,1,3,1
2020-04-22,NA,NA,1,NA
2020-04-29,NA,NA,1,NA
2020-05-05,NA,NA,1,1
2020-05-07,NA,NA,2,NA
2020-05-12,NA,NA,1,1
2020-05-16,NA,NA,5,NA
2020-05-25,NA,NA,11,1
2020-05-28,NA,NA,7,NA
2020-05-29,NA,NA,6,NA
2020-05-30,NA,NA,5,NA
2020-06-02,NA,NA,6,NA
2020-06-03,NA,NA,3,NA
2020-06-05,NA,NA,1,NA
2020-06-06,NA,NA,1,NA
2020-06-09,NA,NA,2,NA
