"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,23,NA,NA,NA,23,NA,NA,NA
2020-03-22,48,NA,NA,NA,48,NA,NA,NA
2020-03-29,70,NA,NA,NA,70,NA,NA,NA
2020-04-05,105,NA,NA,NA,105,NA,NA,NA
2020-04-12,172,NA,NA,NA,172,NA,NA,NA
2020-04-19,294,NA,NA,NA,294,NA,NA,NA
2020-04-26,517,NA,NA,NA,517,NA,NA,NA
2020-05-03,808,NA,NA,NA,808,NA,NA,NA
2020-05-10,1201,NA,NA,NA,1201,NA,NA,NA
2020-05-17,1565,NA,NA,NA,1565,NA,NA,NA
2020-05-24,1891,NA,NA,NA,1891,NA,NA,NA
2020-05-31,2143,NA,NA,NA,2143,NA,NA,NA
2020-06-07,2365,NA,NA,NA,2365,NA,NA,NA
2020-06-14,2560,NA,NA,NA,2560,NA,NA,NA
2020-06-21,2721,NA,NA,NA,2721,NA,NA,NA
2020-06-28,2844,NA,NA,NA,2844,NA,NA,NA
2020-07-05,2977,NA,NA,NA,2977,NA,NA,NA
2020-07-12,3088,NA,NA,NA,3088,NA,NA,NA
2020-07-19,3207,NA,NA,NA,3207,NA,NA,NA
2020-07-26,3309,NA,NA,NA,3309,NA,NA,NA
2020-08-02,3407,NA,NA,NA,3407,NA,NA,NA
2020-08-09,3471,NA,NA,NA,3471,NA,NA,NA
2020-08-16,3538,NA,NA,NA,3538,NA,NA,NA
2020-08-23,3598,NA,NA,NA,3598,NA,NA,NA
2020-08-30,3634,NA,NA,NA,3634,NA,NA,NA
2020-09-06,3671,NA,NA,NA,3671,NA,NA,NA
2020-09-13,3712,NA,NA,NA,3712,NA,NA,NA
2020-09-20,3749,NA,NA,NA,3749,NA,NA,NA
2020-09-27,3778,NA,NA,NA,3778,NA,NA,NA
2020-10-04,3816,NA,NA,NA,3816,NA,NA,NA
2020-10-11,3841,NA,NA,NA,3841,NA,NA,NA
2020-10-18,3875,NA,NA,NA,3875,NA,NA,NA
2020-10-25,3923,NA,NA,NA,3923,NA,NA,NA
2020-11-01,3944,NA,NA,NA,3944,NA,NA,NA
2020-11-08,3990,NA,NA,NA,3990,NA,NA,NA
2020-11-15,4053,NA,NA,NA,4053,NA,NA,NA
2020-11-22,4165,NA,NA,NA,4165,NA,NA,NA
2020-11-29,4286,NA,NA,NA,4286,NA,NA,NA
2020-12-06,4437,NA,NA,NA,4437,NA,NA,NA
2020-12-13,4588,NA,NA,NA,4588,NA,NA,NA
2020-12-20,4757,NA,NA,NA,4755,NA,NA,NA
2020-12-27,4910,NA,NA,NA,4905,NA,NA,NA
2021-01-03,5088,NA,NA,NA,5076,NA,NA,NA
2021-01-10,5273,NA,NA,NA,5250,NA,NA,NA
2021-01-17,5425,NA,NA,NA,5379,NA,NA,NA
2021-01-24,5568,NA,NA,NA,5449,NA,NA,NA
2021-01-31,5718,5718,5633,5824,5463,5463,5463,5463
2021-02-07,NA,5870,5756,6009,NA,5477,5474,5480
