date,observed,estimate,upper,lower,type
2020-03-08,0,0,0,0,covid
2020-03-09,0,0,0,0,covid
2020-03-10,0,0,0,0,covid
2020-03-11,0,0,0,0,covid
2020-03-12,0,0,0,0,covid
2020-03-13,0,0,0,0,covid
2020-03-14,0,0,0,0,covid
2020-03-15,0,0,0,0,covid
2020-03-16,0,0,0,0,covid
2020-03-17,0,0,0,0,covid
2020-03-18,0,0,0,0,covid
2020-03-19,2,2,2,2,covid
2020-03-20,2,2,2,2,covid
2020-03-21,1,1,1,1,covid
2020-03-22,1,1,1,1,covid
2020-03-23,1,1,1,1,covid
2020-03-24,2,2,2,2,covid
2020-03-25,2,2,2,2,covid
2020-03-26,3,3,3,3,covid
2020-03-27,3,3,3,3,covid
2020-03-28,4,4,4,4,covid
2020-03-29,6,6,6,6,covid
2020-03-30,6,6,6,6,covid
2020-03-31,5,5,5,5,covid
2020-04-01,7,7,7,7,covid
2020-04-02,8,8,8,8,covid
2020-04-03,6,6,6,6,covid
2020-04-04,6,6,6,6,covid
2020-04-05,6,6,6,6,covid
2020-04-06,7,7,7,7,covid
2020-04-07,8,8,8,8,covid
2020-04-08,8,8,8,8,covid
2020-04-09,7,7,7,7,covid
2020-04-10,6,6,6,6,covid
2020-04-11,5,5,5,5,covid
2020-04-12,6,6,6,6,covid
2020-04-13,5,5,5,5,covid
2020-04-14,5,5,5,5,covid
2020-04-15,5,5,5,5,covid
2020-04-16,5,5,5,5,covid
2020-04-17,5,5,6,5,covid
2020-04-18,6,6,9,6,covid
2020-04-19,7,7,10,7,covid
2020-04-20,7,7,9,7,covid
2020-04-21,8,8,11,8,covid
2020-04-22,9,9,13,9,covid
2020-04-23,8,8,14,8,covid
2020-04-24,6,6,13,6,covid
2020-04-25,6,6,15,6,covid
2020-04-26,7,7,20,7,covid
2020-04-27,7,7,25,7,covid
2020-04-28,8,8,28,8,covid
2020-04-29,8,8,34,8,covid
2020-04-30,10,10,40,10,covid
2020-05-01,10,10,43,10,covid
2020-05-02,5,5,40,5,covid
2020-05-03,5,5,42,5,covid
2020-05-04,7,7,47,7,covid
2020-05-05,7,7,55,7,covid
2020-05-06,8,8,59,8,covid
2020-05-07,10,10,64,10,covid
2020-05-08,11,11,67,11,covid
2020-05-09,11,11,74,11,covid
2020-05-10,11,11,87,11,covid
2020-05-11,12,12,96,12,covid
2020-05-12,11,11,104,11,covid
2020-05-13,13,13,115,13,covid
2020-05-14,13,13,122,13,covid
2020-05-15,12,12,137,12,covid
2020-03-08,4,4,4,4,srag
2020-03-09,4,4,4,4,srag
2020-03-10,6,6,6,6,srag
2020-03-11,6,6,6,6,srag
2020-03-12,6,6,6,6,srag
2020-03-13,6,6,6,6,srag
2020-03-14,5,5,5,5,srag
2020-03-15,8,8,8,8,srag
2020-03-16,11,11,11,11,srag
2020-03-17,13,13,13,13,srag
2020-03-18,12,12,12,12,srag
2020-03-19,20,20,20,20,srag
2020-03-20,21,21,21,21,srag
2020-03-21,13,13,13,13,srag
2020-03-22,11,11,11,11,srag
2020-03-23,14,14,14,14,srag
2020-03-24,16,16,16,16,srag
2020-03-25,18,18,18,18,srag
2020-03-26,23,23,23,23,srag
2020-03-27,28,28,28,28,srag
2020-03-28,26,26,26,26,srag
2020-03-29,31,31,31,31,srag
2020-03-30,31,31,31,31,srag
2020-03-31,30,30,30,30,srag
2020-04-01,33,33,33,33,srag
2020-04-02,35,35,35,35,srag
2020-04-03,32,32,32,32,srag
2020-04-04,29,29,29,29,srag
2020-04-05,29,29,29,29,srag
2020-04-06,34,34,34,34,srag
2020-04-07,37,37,37,37,srag
2020-04-08,40,40,40,40,srag
2020-04-09,43,43,43,43,srag
2020-04-10,43,43,43,43,srag
2020-04-11,43,43,43,43,srag
2020-04-12,42,42,42,42,srag
2020-04-13,44,44,44,44,srag
2020-04-14,51,51,51,51,srag
2020-04-15,56,56,56,56,srag
2020-04-16,63,63,65,63,srag
2020-04-17,62,62,64,62,srag
2020-04-18,61,61,67,61,srag
2020-04-19,63,63,71,63,srag
2020-04-20,63,63,72,63,srag
2020-04-21,67,67,80,67,srag
2020-04-22,69,69,85,69,srag
2020-04-23,68,68,84,68,srag
2020-04-24,64,64,84,64,srag
2020-04-25,62,62,90,62,srag
2020-04-26,66,66,102,66,srag
2020-04-27,68,68,112,68,srag
2020-04-28,67,67,118,67,srag
2020-04-29,50,50,107,50,srag
2020-04-30,52,52,117,52,srag
2020-05-01,56,56,124,56,srag
2020-05-02,51,51,121,51,srag
2020-05-03,48,48,122,48,srag
2020-05-04,53,53,134,53,srag
2020-05-05,53,53,145,53,srag
2020-05-06,49,49,145,49,srag
2020-05-07,56,56,160,56,srag
2020-05-08,51,51,161,51,srag
2020-05-09,54,54,170,54,srag
2020-05-10,57,57,177,57,srag
2020-05-11,58,58,181,58,srag
2020-05-12,58,58,189,58,srag
2020-05-13,58,59,204,58,srag
2020-05-14,67,70,215,67,srag
2020-05-15,70,74,241,70,srag
2020-05-16,68,75,256,68,srag
2020-05-17,69,80,268,69,srag
2020-05-18,75,89,293,75,srag
2020-05-19,65,82,308,65,srag
2020-05-20,68,90,333,68,srag
